ConceptID,ConceptLabel,Dependencies,TaxonomyID
201,Ground Plane,192,7
202,Power Plane,192,7
203,Optocoupler,31,4
204,Input LED,203,4
205,Output Transistor,203,4
206,Transfer Ratio,203,2
207,Isolation Voltage,203,2
208,Response Time,203,2
209,Common Mode Rejection,203,2
210,Transformer,31,3
211,Primary Winding,210,3
212,Secondary Winding,210,3
213,Turns Ratio,210,3
214,Core Material,210,3
215,Inductance,210,2
216,Coupling Factor,210,2
217,Leakage Inductance,210,2
218,Core Loss,210,2
219,Copper Loss,210,2
220,Efficiency,210,3
221,Power Supply,31,3
222,Input Voltage Range,221,3
223,Output Voltage,221,3
224,Output Current,221,2
225,Regulation,221,3
